person_id;household_id;activity_index;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
175646;175646;1;0;1;other;53602.0;53902.0;False;False
175646;175646;2;1;2;other;54502.0;55402.0;False;False
175646;175646;3;2;3;shop;56002.0;62302.0;False;False
175646;175646;4;3;4;other;62902.0;63202.0;False;False
175646;175646;5;4;5;home;64102.0;67282.0;False;False
175646;175646;6;5;6;leisure;68242.0;75202.0;False;False
175646;175646;7;6;-1;home;76162.0;;False;True
175653;175653;0;-1;0;home;;28604.0;True;False
175653;175653;1;0;1;other;29264.0;30224.0;False;False
175653;175653;2;1;2;home;30584.0;47924.0;False;False
175653;175653;3;2;3;shop;48764.0;51764.0;False;False
175653;175653;4;3;4;home;52244.0;56744.0;False;False
175653;175653;5;4;5;other;57164.0;58064.0;False;False
175653;175653;6;5;-1;home;58964.0;;False;True
175660;175660;0;-1;0;home;;28286.0;True;False
175660;175660;1;0;1;other;28886.0;42566.0;False;False
175660;175660;2;1;2;home;43106.0;53786.0;False;False
175660;175660;3;2;3;work;54086.0;67886.0;False;False
175660;175660;4;3;-1;home;68186.0;;False;True
175683;175683;0;-1;0;home;;26840.0;True;False
175683;175683;1;0;1;other;27440.0;27620.0;False;False
175683;175683;2;1;2;work;28340.0;62240.0;False;False
175683;175683;3;2;3;other;62840.0;63140.0;False;False
175683;175683;4;3;4;other;63740.0;64640.0;False;False
175683;175683;5;4;-1;home;65540.0;;False;True
175687;175687;0;-1;0;home;;28836.0;True;False
175687;175687;1;0;1;work;31836.0;65736.0;False;False
175687;175687;2;1;-1;home;68736.0;;False;True
175689;175689;0;-1;0;home;;29433.0;True;False
175689;175689;1;0;1;other;29553.0;29793.0;False;False
175689;175689;2;1;2;home;29913.0;50433.0;False;False
175689;175689;3;2;3;shop;50913.0;52053.0;False;False
175689;175689;4;3;4;shop;52233.0;55593.0;False;False
175689;175689;5;4;5;home;56013.0;61473.0;False;False
175689;175689;6;5;6;other;61653.0;61833.0;False;False
175689;175689;7;6;-1;home;62073.0;;False;True
175760;175760;0;-1;0;home;;38919.0;True;False
175760;175760;1;0;1;leisure;40419.0;40419.0;False;False
175760;175760;2;1;-1;home;41919.0;;False;True
175768;175768;0;-1;0;home;;27715.0;True;False
175768;175768;1;0;1;other;28915.0;28975.0;False;False
175768;175768;2;1;2;shop;29875.0;39895.0;False;False
175768;175768;3;2;3;leisure;40615.0;46495.0;False;False
175768;175768;4;3;4;home;47635.0;49855.0;False;False
175768;175768;5;4;5;shop;50995.0;55555.0;False;False
175768;175768;6;5;6;leisure;58435.0;65635.0;False;False
175768;175768;7;6;7;other;67135.0;67195.0;False;False
175768;175768;8;7;8;other;68335.0;72835.0;False;False
175768;175768;9;8;-1;home;72955.0;;False;True
175800;175800;0;-1;0;home;;24903.0;True;False
175800;175800;1;0;1;work;25503.0;43503.0;False;False
175800;175800;2;1;2;home;43803.0;55203.0;False;False
175800;175800;3;2;3;work;55803.0;66903.0;False;False
175800;175800;4;3;-1;home;67203.0;;False;True
175816;175816;0;-1;0;home;;25042.0;True;False
175816;175816;1;0;1;work;26542.0;55642.0;False;False
175816;175816;2;1;-1;home;57442.0;;False;True
175825;175825;0;-1;0;home;;32950.0;True;False
175825;175825;1;0;1;shop;33010.0;33070.0;False;False
175825;175825;2;1;2;home;33130.0;39910.0;False;False
175825;175825;3;2;3;shop;40510.0;41530.0;False;False
175825;175825;4;3;4;home;42130.0;46030.0;False;False
175825;175825;5;4;5;leisure;46090.0;49330.0;False;False
175825;175825;6;5;6;home;49390.0;64150.0;False;False
175825;175825;7;6;7;shop;64750.0;66430.0;False;False
175825;175825;8;7;-1;home;66970.0;;False;True
175858;175858;0;-1;0;home;;36448.0;True;False
175858;175858;1;0;1;shop;36748.0;39748.0;False;False
175858;175858;2;1;2;home;40048.0;41548.0;False;False
175858;175858;3;2;3;leisure;41848.0;46948.0;False;False
175858;175858;4;3;-1;home;47248.0;;False;True
175869;175869;0;-1;0;home;;37914.0;True;False
175869;175869;1;0;1;work;37974.0;51414.0;False;False
175869;175869;2;1;2;shop;52014.0;55014.0;False;False
175869;175869;3;2;3;work;55794.0;79314.0;False;False
175869;175869;4;3;-1;home;79374.0;;False;True
175903;175903;0;-1;0;leisure;;66937.0;True;False
175903;175903;1;0;-1;home;78997.0;;False;True
175935;175935;0;-1;0;home;;30441.0;True;False
175935;175935;1;0;1;work;31941.0;43041.0;False;False
175935;175935;2;1;2;shop;43341.0;46641.0;False;False
175935;175935;3;2;3;work;46941.0;58341.0;False;False
175935;175935;4;3;-1;home;60141.0;;False;True
175943;175943;0;-1;0;home;;19545.0;True;False
175943;175943;1;0;1;work;19845.0;25845.0;False;False
175943;175943;2;1;2;home;26145.0;33945.0;False;False
175943;175943;3;2;3;work;34245.0;42045.0;False;False
175943;175943;4;3;4;home;42645.0;58845.0;False;False
175943;175943;5;4;5;shop;59745.0;66045.0;False;False
175943;175943;6;5;-1;home;66945.0;;False;True
175968;175968;0;-1;0;home;;24499.0;True;False
175968;175968;1;0;1;leisure;25099.0;25399.0;False;False
175968;175968;2;1;2;work;25999.0;27799.0;False;False
175968;175968;3;2;3;work;28399.0;31999.0;False;False
175968;175968;4;3;4;home;32299.0;33499.0;False;False
175968;175968;5;4;5;work;34399.0;38299.0;False;False
175968;175968;6;5;6;shop;39499.0;40099.0;False;False
175968;175968;7;6;7;home;40699.0;40999.0;False;False
175968;175968;8;7;8;leisure;41599.0;49399.0;False;False
175968;175968;9;8;9;work;49999.0;56899.0;False;False
175968;175968;10;9;10;home;57799.0;63499.0;False;False
175968;175968;11;10;11;work;64099.0;65599.0;False;False
175968;175968;12;11;-1;home;66199.0;;False;True
175988;175988;0;-1;0;home;;26887.0;True;False
175988;175988;1;0;1;work;28087.0;67387.0;False;False
175988;175988;2;1;-1;home;68887.0;;False;True
176008;176008;0;-1;0;home;;25413.0;True;False
176008;176008;1;0;1;other;26313.0;26373.0;False;False
176008;176008;2;1;2;other;26733.0;26793.0;False;False
176008;176008;3;2;3;home;27513.0;29013.0;False;False
176008;176008;4;3;4;other;29313.0;29373.0;False;False
176008;176008;5;4;5;work;30213.0;42813.0;False;False
176008;176008;6;5;6;leisure;43113.0;45213.0;False;False
176008;176008;7;6;7;work;45513.0;63213.0;False;False
176008;176008;8;7;8;other;64113.0;64473.0;False;False
176008;176008;9;8;9;home;64713.0;69813.0;False;False
176008;176008;10;9;10;leisure;70113.0;74613.0;False;False
176008;176008;11;10;-1;home;74913.0;;False;True
176020;176020;0;-1;0;home;;41024.0;True;False
176020;176020;1;0;1;shop;41384.0;44024.0;False;False
176020;176020;2;1;2;home;44564.0;48764.0;False;False
176020;176020;3;2;3;leisure;49604.0;53444.0;False;False
176020;176020;4;3;4;leisure;54284.0;63044.0;False;False
176020;176020;5;4;5;leisure;63884.0;64544.0;False;False
176020;176020;6;5;6;home;65744.0;69884.0;False;False
176020;176020;7;6;-1;leisure;70364.0;;False;True
176025;176025;0;-1;0;home;;52089.0;True;False
176025;176025;1;0;1;other;53289.0;54789.0;False;False
176025;176025;2;1;2;leisure;55689.0;56589.0;False;False
176025;176025;3;2;3;shop;57489.0;61089.0;False;False
176025;176025;4;3;4;home;61989.0;62889.0;False;False
176025;176025;5;4;-1;home;63489.0;;False;True
176036;176036;0;-1;0;home;;30055.0;True;False
176036;176036;1;0;1;work;30355.0;46555.0;False;False
176036;176036;2;1;2;home;46855.0;50155.0;False;False
176036;176036;3;2;3;work;50455.0;63355.0;False;False
176036;176036;4;3;-1;home;63655.0;;False;True
176039;176039;0;-1;0;home;;30911.0;True;False
176039;176039;1;0;1;other;31151.0;31691.0;False;False
176039;176039;2;1;2;home;31991.0;41291.0;False;False
176039;176039;3;2;3;other;41651.0;42191.0;False;False
176039;176039;4;3;4;home;42491.0;46691.0;False;False
176039;176039;5;4;5;other;46991.0;47591.0;False;False
176039;176039;6;5;6;home;47891.0;57491.0;False;False
176039;176039;7;6;7;other;57791.0;58391.0;False;False
176039;176039;8;7;-1;home;58691.0;;False;True
176044;176044;0;-1;0;home;;46135.0;True;False
176044;176044;1;0;1;leisure;47935.0;50635.0;False;False
176044;176044;2;1;2;shop;51535.0;53335.0;False;False
176044;176044;3;2;-1;home;54235.0;;False;True
176049;176049;0;-1;0;home;;39665.0;True;False
176049;176049;1;0;1;other;39965.0;40565.0;False;False
176049;176049;2;1;2;other;41465.0;42365.0;False;False
176049;176049;3;2;3;other;42665.0;43265.0;False;False
176049;176049;4;3;4;other;43865.0;45965.0;False;False
176049;176049;5;4;5;home;46265.0;49565.0;False;False
176049;176049;6;5;6;education;51365.0;51665.0;False;False
176049;176049;7;6;7;other;52865.0;54065.0;False;False
176049;176049;8;7;8;leisure;54965.0;73865.0;False;False
176049;176049;9;8;-1;home;74165.0;;False;True
176057;176057;0;-1;0;home;;29129.0;True;False
176057;176057;1;0;1;work;30029.0;60029.0;False;False
176057;176057;2;1;2;home;61229.0;66929.0;False;False
176057;176057;3;2;3;leisure;69029.0;76229.0;False;False
176057;176057;4;3;-1;home;78029.0;;False;True
176165;176165;0;-1;0;home;;26224.0;True;False
176165;176165;1;0;1;work;31324.0;62224.0;False;False
176165;176165;2;1;-1;home;65824.0;;False;True
176193;176193;0;-1;0;home;;29826.0;True;False
176193;176193;1;0;1;work;31026.0;47826.0;False;False
176193;176193;2;1;-1;home;49026.0;;False;True
176225;176225;0;-1;0;home;;30090.0;True;False
176225;176225;1;0;1;other;30390.0;31890.0;False;False
176225;176225;2;1;2;other;33090.0;40590.0;False;False
176225;176225;3;2;3;other;41790.0;42690.0;False;False
176225;176225;4;3;4;home;42990.0;46890.0;False;False
176225;176225;5;4;5;other;47190.0;47490.0;False;False
176225;176225;6;5;6;home;47790.0;53790.0;False;False
176225;176225;7;6;7;leisure;54090.0;57990.0;False;False
176225;176225;8;7;8;leisure;59790.0;64290.0;False;False
176225;176225;9;8;-1;home;66090.0;;False;True
176249;176249;0;-1;0;home;;38200.0;True;False
176249;176249;1;0;1;other;38920.0;42700.0;False;False
176249;176249;2;1;2;home;43600.0;47200.0;False;False
176249;176249;3;2;3;shop;47500.0;48100.0;False;False
176249;176249;4;3;4;home;48400.0;50800.0;False;False
176249;176249;5;4;5;shop;51400.0;56800.0;False;False
176249;176249;6;5;-1;home;57400.0;;False;True
176266;176266;0;-1;0;home;;24653.0;True;False
176266;176266;1;0;1;other;25553.0;25853.0;False;False
176266;176266;2;1;2;work;26153.0;51353.0;False;False
176266;176266;3;2;3;home;52253.0;57053.0;False;False
176266;176266;4;3;4;other;57653.0;58553.0;False;False
176266;176266;5;4;5;home;59153.0;68453.0;False;False
176266;176266;6;5;6;other;69353.0;72053.0;False;False
176266;176266;7;6;-1;leisure;73853.0;;False;True
176332;176332;0;-1;0;home;;29088.0;True;False
176332;176332;1;0;1;other;29928.0;30108.0;False;False
176332;176332;2;1;2;shop;30348.0;32868.0;False;False
176332;176332;3;2;3;home;33288.0;56388.0;False;False
176332;176332;4;3;4;other;56988.0;58068.0;False;False
176332;176332;5;4;-1;home;58668.0;;False;True
176335;176335;0;-1;0;home;;26462.0;True;False
176335;176335;1;0;1;work;26642.0;41402.0;False;False
176335;176335;2;1;2;home;41582.0;46262.0;False;False
176335;176335;3;2;3;work;46442.0;57602.0;False;False
176335;176335;4;3;-1;home;57782.0;;False;True
176350;176350;0;-1;0;home;;31288.0;True;False
176350;176350;1;0;1;home;31948.0;33208.0;False;False
176350;176350;2;1;2;work;35728.0;70048.0;False;False
176350;176350;3;2;3;shop;72328.0;74848.0;False;False
176350;176350;4;3;4;other;75148.0;76468.0;False;False
176350;176350;5;4;-1;home;77068.0;;False;True
176366;176366;0;-1;0;home;;28005.0;True;False
176366;176366;1;0;1;work;29085.0;61005.0;False;False
176366;176366;2;1;-1;home;62205.0;;False;True
176369;176369;0;-1;0;home;;29396.0;True;False
176369;176369;1;0;1;other;31196.0;31256.0;False;False
176369;176369;2;1;2;work;31796.0;63596.0;False;False
176369;176369;3;2;-1;home;65396.0;;False;True
176382;176382;0;-1;0;home;;30146.0;True;False
176382;176382;1;0;1;other;30626.0;30746.0;False;False
176382;176382;2;1;2;work;31646.0;32546.0;False;False
176382;176382;3;2;3;other;33146.0;33746.0;False;False
176382;176382;4;3;4;home;34946.0;38546.0;False;False
176382;176382;5;4;5;work;39146.0;44546.0;False;False
176382;176382;6;5;6;work;45146.0;46346.0;False;False
176382;176382;7;6;7;shop;47246.0;51146.0;False;False
176382;176382;8;7;8;other;52046.0;54746.0;False;False
176382;176382;9;8;9;home;55646.0;57146.0;False;False
176382;176382;10;9;10;other;57746.0;61946.0;False;False
176382;176382;11;10;-1;home;62546.0;;False;True
176390;176390;0;-1;0;home;;41485.0;True;False
176390;176390;1;0;1;leisure;42385.0;48985.0;False;False
176390;176390;2;1;2;home;49585.0;54685.0;False;False
176390;176390;3;2;3;shop;54985.0;55885.0;False;False
176390;176390;4;3;4;home;56185.0;65185.0;False;False
176390;176390;5;4;5;leisure;65785.0;70585.0;False;False
176390;176390;6;5;-1;home;71485.0;;False;True
176446;176446;0;-1;0;home;;31284.0;True;False
176446;176446;1;0;1;other;32184.0;32244.0;False;False
176446;176446;2;1;2;home;32784.0;42384.0;False;False
176446;176446;3;2;3;other;42924.0;43044.0;False;False
176446;176446;4;3;4;home;43584.0;49584.0;False;False
176446;176446;5;4;5;other;50064.0;50244.0;False;False
176446;176446;6;5;6;home;50364.0;52884.0;False;False
176446;176446;7;6;7;leisure;53364.0;60384.0;False;False
176446;176446;8;7;8;other;60984.0;61044.0;False;False
176446;176446;9;8;9;home;61884.0;70584.0;False;False
176446;176446;10;9;10;other;70884.0;71184.0;False;False
176446;176446;11;10;-1;home;71664.0;;False;True
176467;176467;0;-1;0;home;;37369.0;True;False
176467;176467;1;0;1;shop;37669.0;39169.0;False;False
176467;176467;2;1;-1;home;39469.0;;False;True
176488;176488;0;-1;0;home;;25240.0;True;False
176488;176488;1;0;1;work;26140.0;27940.0;False;False
176488;176488;2;1;2;work;28840.0;32440.0;False;False
176488;176488;3;2;3;home;33040.0;44140.0;False;False
176488;176488;4;3;4;work;44440.0;52240.0;False;False
176488;176488;5;4;5;work;54040.0;55840.0;False;False
176488;176488;6;5;6;home;56740.0;66640.0;False;False
176488;176488;7;6;7;work;67240.0;68440.0;False;False
176488;176488;8;7;-1;home;69040.0;;False;True
176530;176530;0;-1;0;home;;59600.0;True;False
176530;176530;1;0;1;other;60500.0;60560.0;False;False
176530;176530;2;1;-1;home;61400.0;;False;True
176542;176542;0;-1;0;home;;25131.0;True;False
176542;176542;1;0;1;work;27531.0;61731.0;False;False
176542;176542;2;1;2;leisure;63531.0;67131.0;False;False
176542;176542;3;2;-1;home;68331.0;;False;True
176545;176545;0;-1;0;home;;19227.0;True;False
176545;176545;1;0;1;work;19827.0;58827.0;False;False
176545;176545;2;1;2;other;60027.0;60327.0;False;False
176545;176545;3;2;-1;home;61527.0;;False;True
176565;176565;0;-1;0;home;;17486.0;True;False
176565;176565;1;0;1;work;19166.0;45386.0;False;False
176565;176565;2;1;-1;home;46886.0;;False;True
176630;176630;0;-1;0;work;;20530.0;True;False
176630;176630;1;0;1;work;25870.0;58390.0;False;False
176630;176630;2;1;-1;home;63730.0;;False;True
176654;176654;0;-1;0;home;;29706.0;True;False
176654;176654;1;0;1;work;30906.0;51306.0;False;False
176654;176654;2;1;2;other;51906.0;52026.0;False;False
176654;176654;3;2;3;work;52506.0;69306.0;False;False
176654;176654;4;3;-1;home;69906.0;;False;True
176665;176665;0;-1;0;home;;33418.0;True;False
176665;176665;1;0;-1;home;33478.0;;False;True
176688;176688;0;-1;0;home;;29848.0;True;False
176688;176688;1;0;1;other;30448.0;32788.0;False;False
176688;176688;2;1;2;shop;33028.0;35488.0;False;False
176688;176688;3;2;3;home;35788.0;41548.0;False;False
176688;176688;4;3;4;other;41728.0;41908.0;False;False
176688;176688;5;4;5;home;42148.0;47908.0;False;False
176688;176688;6;5;6;other;48388.0;48688.0;False;False
176688;176688;7;6;7;home;48988.0;55888.0;False;False
176688;176688;8;7;8;other;56068.0;56308.0;False;False
176688;176688;9;8;9;home;56488.0;59548.0;False;False
176688;176688;10;9;10;other;59728.0;60268.0;False;False
176688;176688;11;10;11;home;60448.0;71968.0;False;False
176688;176688;12;11;-1;work;73168.0;;False;True
176709;176709;0;-1;0;home;;28332.0;True;False
176709;176709;1;0;1;work;29232.0;43632.0;False;False
176709;176709;2;1;2;shop;43932.0;44232.0;False;False
176709;176709;3;2;3;other;45132.0;45432.0;False;False
176709;176709;4;3;4;home;45612.0;57132.0;False;False
176709;176709;5;4;5;shop;58032.0;61932.0;False;False
176709;176709;6;5;-1;home;62832.0;;False;True
176763;176763;0;-1;0;home;;29800.0;True;False
176763;176763;1;0;1;other;30100.0;30400.0;False;False
176763;176763;2;1;2;shop;31900.0;35200.0;False;False
176763;176763;3;2;3;home;36700.0;57400.0;False;False
176763;176763;4;3;4;other;57700.0;58600.0;False;False
176763;176763;5;4;-1;home;58900.0;;False;True
176789;176789;0;-1;0;home;;34313.0;True;False
176789;176789;1;0;1;other;34913.0;39113.0;False;False
176789;176789;2;1;2;home;39713.0;58313.0;False;False
176789;176789;3;2;3;leisure;58913.0;64613.0;False;False
176789;176789;4;3;-1;home;65513.0;;False;True
176800;176800;0;-1;0;home;;59351.0;True;False
176800;176800;1;0;1;work;62951.0;73751.0;False;False
176800;176800;2;1;-1;home;77351.0;;False;True
176817;176817;0;-1;0;home;;29682.0;True;False
176817;176817;1;0;1;other;30342.0;31542.0;False;False
176817;176817;2;1;2;shop;32022.0;35262.0;False;False
176817;176817;3;2;3;home;36282.0;58302.0;False;False
176817;176817;4;3;4;other;59082.0;61182.0;False;False
176817;176817;5;4;-1;home;62082.0;;False;True
176823;176823;0;-1;0;home;;37033.0;True;False
176823;176823;1;0;1;work;39733.0;48733.0;False;False
176823;176823;2;1;2;leisure;49633.0;52333.0;False;False
176823;176823;3;2;3;home;53233.0;72133.0;False;False
176823;176823;4;3;4;leisure;74833.0;90133.0;False;False
176823;176823;5;4;-1;home;91033.0;;False;True
176826;176826;0;-1;0;home;;19417.0;True;False
176826;176826;1;0;1;work;20317.0;50017.0;False;False
176826;176826;2;1;2;home;51817.0;61717.0;False;False
176826;176826;3;2;3;shop;62617.0;66217.0;False;False
176826;176826;4;3;-1;home;67417.0;;False;True
176837;176837;0;-1;0;home;;29159.0;True;False
176837;176837;1;0;1;work;29759.0;61559.0;False;False
176837;176837;2;1;-1;home;62159.0;;False;True
176879;176879;0;-1;0;home;;47852.0;True;False
176879;176879;1;0;1;work;49652.0;74852.0;False;False
176879;176879;2;1;-1;home;76652.0;;False;True
176897;176897;0;-1;0;home;;23045.0;True;False
176897;176897;1;0;1;work;26645.0;59945.0;False;False
176897;176897;2;1;-1;home;62645.0;;False;True
177015;177015;0;-1;0;home;;29998.0;True;False
177015;177015;1;0;1;work;30898.0;41698.0;False;False
177015;177015;2;1;2;home;42598.0;47998.0;False;False
177015;177015;3;2;3;work;48898.0;61498.0;False;False
177015;177015;4;3;4;home;62398.0;63298.0;False;False
177015;177015;5;4;5;leisure;64198.0;65998.0;False;False
177015;177015;6;5;-1;home;66898.0;;False;True
177023;177023;0;-1;0;home;;30475.0;True;False
177023;177023;1;0;1;other;30775.0;30835.0;False;False
177023;177023;2;1;2;home;31075.0;43075.0;False;False
177023;177023;3;2;3;shop;43255.0;43495.0;False;False
177023;177023;4;3;4;home;43675.0;64075.0;False;False
177023;177023;5;4;5;other;64375.0;64675.0;False;False
177023;177023;6;5;-1;home;64975.0;;False;True
177054;177054;0;-1;0;work;;31530.0;True;False
177054;177054;1;0;1;other;31830.0;31890.0;False;False
177054;177054;2;1;2;work;32130.0;43530.0;False;False
177054;177054;3;2;3;other;43830.0;43890.0;False;False
177054;177054;4;3;4;work;44130.0;48930.0;False;False
177054;177054;5;4;5;other;49230.0;49290.0;False;False
177054;177054;6;5;6;work;49530.0;56730.0;False;False
