household_id;car_availability;bicycle_availability;number_of_cars;number_of_bicycles;income;census_household_id
240614;all;all;1;0;0.0;24932
243769;all;all;1;0;0.0;25240
277607;none;all;1;0;0.0;28802
316515;all;all;1;0;0.0;31840
240626;none;all;1;0;0.0;24933
245029;none;none;1;0;0.0;25442
253448;all;all;1;0;0.0;26320
263472;all;all;1;0;0.0;27324
271553;all;all;1;0;0.0;28001
276762;all;all;1;0;0.0;28760
285452;none;all;1;0;0.0;29244
297843;all;all;1;0;0.0;30444
307940;all;all;1;0;0.0;31414
240642;all;all;1;4;0.0;24933
257116;none;all;1;4;0.0;26644
240733;all;all;1;1;0.0;24940
240741;all;all;1;2;0.0;24940
328869;all;all;1;2;0.0;32744
240745;none;all;1;2;0.0;24940
240750;all;all;1;3;0.0;24940
263729;all;all;1;3;0.0;27344
240752;all;none;1;3;0.0;24940
256091;none;all;1;3;0.0;26430
271977;all;all;1;3;0.0;28024
278884;all;all;1;3;0.0;28822
294402;none;none;1;3;0.0;30193
240753;all;all;1;2;0.0;24940
240766;all;none;1;2;0.0;24940
252095;none;none;1;2;0.0;26104
317260;all;all;1;2;0.0;31860
240784;all;all;1;1;0.0;24940
266394;all;all;1;1;0.0;27660
240793;all;all;1;2;0.0;24940
255850;none;all;1;2;0.0;26424
271095;none;all;1;2;0.0;27950
284393;all;all;1;2;0.0;29180
292283;none;all;1;2;0.0;30033
295383;all;none;1;2;0.0;30354
308875;none;all;1;2;0.0;31461
309557;all;all;1;2;0.0;31500
315292;all;all;1;2;0.0;31702
319343;none;none;1;2;0.0;31940
332323;all;none;1;2;0.0;32982
240820;all;none;1;2;0.0;24941
299003;all;all;1;2;0.0;30462
332699;all;all;1;2;0.0;33062
240825;all;all;1;0;0.0;24941
276190;all;all;1;0;0.0;28703
278946;all;all;1;0;0.0;28822
299019;none;all;1;0;0.0;30462
240837;all;all;1;6;0.0;24941
303591;all;all;1;6;0.0;30783
309040;all;all;1;6;0.0;31464
324829;all;all;1;6;0.0;32542
240856;all;all;1;0;0.0;24941
268141;all;all;1;0;0.0;27700
240857;all;all;1;2;0.0;24941
240858;all;all;1;1;0.0;24941
265045;all;all;1;1;0.0;27544
293563;all;all;1;1;0.0;30114
298948;all;all;1;1;0.0;30462
306914;all;none;1;1;0.0;31313
240876;all;all;1;2;0.0;24941
262422;none;all;1;2;0.0;27232
266423;all;all;1;2;0.0;27661
240887;all;all;1;1;0.0;24941
266493;all;all;1;1;0.0;27662
299190;all;all;1;1;0.0;30463
240895;all;all;1;0;0.0;24941
240913;none;all;1;0;0.0;24941
240938;all;all;1;2;0.0;24942
240942;all;all;1;0;0.0;24942
240960;all;all;1;2;0.0;24942
317295;all;all;1;2;0.0;31860
240965;none;all;1;1;0.0;24942
240966;all;all;1;1;0.0;24942
247881;all;all;1;1;0.0;25942
278925;all;all;1;1;0.0;28822
284882;all;all;1;1;0.0;29191
314804;all;all;1;1;0.0;31633
240989;all;none;1;2;0.0;24942
241011;all;all;1;2;0.0;24942
241018;all;all;1;0;0.0;24942
241026;all;all;1;0;0.0;24943
252085;none;all;1;0;0.0;26103
241039;none;all;1;0;0.0;24943
241147;all;none;1;0;0.0;24944
254108;all;all;1;0;0.0;26341
301112;all;all;1;0;0.0;30581
320719;all;all;1;0;0.0;32020
241086;none;all;1;0;0.0;24943
300372;all;all;1;0;0.0;30500
326881;all;all;1;0;0.0;32623
241088;all;none;1;4;0.0;24943
242106;none;all;1;4;0.0;24990
271373;all;all;1;4;0.0;27983
299905;all;all;1;4;0.0;30472
241090;none;none;1;0;0.0;24943
254460;all;all;1;0;0.0;26351
279209;none;all;1;0;0.0;28824
241137;all;all;1;3;0.0;24944
241172;all;all;1;1;0.0;24944
241179;all;all;1;2;0.0;24944
241196;all;all;1;0;0.0;24944
241200;all;all;1;3;0.0;24944
241217;all;all;1;0;0.0;24944
293726;all;all;1;0;0.0;30154
241253;all;all;1;1;0.0;24945
241766;all;all;1;1;0.0;24957
250805;all;all;1;1;0.0;26065
252197;all;all;1;1;0.0;26107
253414;all;all;1;1;0.0;26319
262702;all;all;1;1;0.0;27266
266846;all;all;1;1;0.0;27678
269189;all;all;1;1;0.0;27716
283077;none;all;1;1;0.0;29107
285962;all;all;1;1;0.0;29387
323857;all;all;1;1;0.0;32467
327500;none;all;1;1;0.0;32635
241279;all;all;1;2;0.0;24945
310151;none;all;1;2;0.0;31558
241283;all;all;1;1;0.0;24945
244258;none;none;1;1;0.0;25267
305610;all;all;1;1;0.0;31027
313284;all;all;1;1;0.0;31588
316395;all;all;1;1;0.0;31828
332035;all;all;1;1;0.0;32948
241293;all;all;1;1;0.0;24946
251166;all;all;1;1;0.0;26069
268779;all;all;1;1;0.0;27707
273792;none;all;1;1;0.0;28307
301234;all;all;1;1;0.0;30595
306313;all;all;1;1;0.0;31158
325021;none;all;1;1;0.0;32549
328966;all;all;1;1;0.0;32756
241313;all;all;1;1;0.0;24946
258357;all;none;1;1;0.0;26877
268717;all;all;1;1;0.0;27706
241346;none;none;1;0;0.0;24946
247270;all;all;1;0;0.0;25909
257032;none;all;1;0;0.0;26627
263265;all;all;1;0;0.0;27316
273142;all;all;1;0;0.0;28228
286373;none;all;1;0;0.0;29467
302545;all;all;1;0;0.0;30718
305912;all;none;1;0;0.0;31065
241404;all;none;1;2;0.0;24947
242062;all;all;1;2;0.0;24985
242138;none;none;1;2;0.0;24999
244256;all;all;1;2;0.0;25267
244447;all;all;1;2;0.0;25306
247255;all;none;1;2;0.0;25907
248106;all;all;1;2;0.0;25949
248697;all;none;1;2;0.0;26029
252181;all;all;1;2;0.0;26107
253202;none;all;1;2;0.0;26275
256066;all;all;1;2;0.0;26429
257365;all;all;1;2;0.0;26708
259725;all;all;1;2;0.0;27028
262154;all;all;1;2;0.0;27198
264801;all;all;1;2;0.0;27467
265450;all;none;1;2;0.0;27585
266635;all;all;1;2;0.0;27666
266867;all;all;1;2;0.0;27679
269588;all;all;1;2;0.0;27755
274220;all;all;1;2;0.0;28437
275502;all;all;1;2;0.0;28667
276277;all;all;1;2;0.0;28706
277029;all;all;1;2;0.0;28785
279309;all;all;1;2;0.0;28825
280087;none;all;1;2;0.0;28839
283617;all;all;1;2;0.0;29147
287667;all;all;1;2;0.0;29669
288230;none;none;1;2;0.0;29759
289179;all;all;1;2;0.0;29828
299425;all;all;1;2;0.0;30465
300051;all;all;1;2;0.0;30475
305628;all;all;1;2;0.0;31028
314646;all;all;1;2;0.0;31626
314651;all;all;1;2;0.0;31626
320926;all;all;1;2;0.0;32076
321824;all;all;1;2;0.0;32226
323463;all;none;1;2;0.0;32427
241425;all;all;1;1;0.0;24948
244212;all;all;1;1;0.0;25265
281223;all;all;1;1;0.0;28948
299509;all;none;1;1;0.0;30466
304863;all;all;1;1;0.0;30957
241426;all;all;1;0;0.0;24948
242131;all;all;1;0;0.0;24996
252959;none;all;1;0;0.0;26237
275096;none;all;1;0;0.0;28627
288851;all;all;1;0;0.0;29788
292255;none;all;1;0;0.0;30029
316383;all;all;1;0;0.0;31826
320896;all;all;1;0;0.0;32065
241544;all;all;1;0;0.0;24949
241545;none;all;1;0;0.0;24949
245954;all;all;1;0;0.0;25628
246843;none;all;1;0;0.0;25866
248185;all;none;1;0;0.0;25956
256645;all;none;1;0;0.0;26507
257732;all;all;1;0;0.0;26798
264688;none;all;1;0;0.0;27437
273787;all;none;1;0;0.0;28306
313268;all;none;1;0;0.0;31588
323205;none;all;1;0;0.0;32398
328975;all;all;1;0;0.0;32758
241576;all;all;1;5;0.0;24950
312280;all;all;1;5;0.0;31581
241578;all;all;1;0;0.0;24950
241607;none;all;1;3;0.0;24951
270010;none;all;1;3;0.0;27821
272276;none;all;1;3;0.0;28063
287587;all;all;1;3;0.0;29660
241608;none;all;1;0;0.0;24951
305524;all;all;1;0;0.0;31023
241613;all;all;1;1;0.0;24951
290648;all;all;1;1;0.0;29870
292683;all;all;1;1;0.0;30063
241669;all;none;1;2;0.0;24953
320458;none;all;1;2;0.0;31982
241687;all;all;1;4;0.0;24954
241691;all;all;1;0;0.0;24954
287886;all;all;1;0;0.0;29700
322308;all;all;1;0;0.0;32304
333242;all;all;1;0;0.0;33104
241696;none;all;1;2;0.0;24954
250244;all;none;1;2;0.0;26060
282076;none;all;1;2;0.0;29073
306632;all;all;1;2;0.0;31264
328013;none;none;1;2;0.0;32674
241699;all;all;1;0;0.0;24954
241708;all;all;1;1;0.0;24954
241710;all;all;1;3;0.0;24954
241712;all;all;1;2;0.0;24955
276245;all;all;1;2;0.0;28705
241739;all;all;1;0;0.0;24956
284973;all;none;1;0;0.0;29196
241789;all;all;1;0;0.0;24958
241806;none;all;1;0;0.0;24959
245862;all;none;1;0;0.0;25597
247315;all;all;1;0;0.0;25918
252145;all;none;1;0;0.0;26105
263183;all;all;1;0;0.0;27306
263789;all;all;1;0;0.0;27346
273822;all;none;1;0;0.0;28315
316089;all;all;1;0;0.0;31789
241795;all;all;1;1;0.0;24959
259846;all;all;1;1;0.0;27039
279401;all;all;1;1;0.0;28826
279989;all;all;1;1;0.0;28836
301622;all;all;1;1;0.0;30625
317609;all;all;1;1;0.0;31865
241813;all;all;1;0;0.0;24959
284732;all;none;1;0;0.0;29187
295709;all;all;1;0;0.0;30386
313800;all;all;1;0;0.0;31596
241849;all;all;1;1;0.0;24961
260464;all;all;1;1;0.0;27084
241866;none;all;1;0;0.0;24962
262839;all;all;1;0;0.0;27282
265084;all;all;1;0;0.0;27560
316176;all;all;1;0;0.0;31801
331319;all;all;1;0;0.0;32920
241883;all;all;1;2;0.0;24963
314037;none;all;1;2;0.0;31601
319234;none;all;1;2;0.0;31933
241888;all;all;1;2;0.0;24963
241922;all;all;1;0;0.0;24965
255342;all;all;1;0;0.0;26405
266371;all;all;1;0;0.0;27659
241965;all;all;1;0;0.0;24970
242656;all;all;1;0;0.0;25081
285207;none;all;1;0;0.0;29212
242016;none;all;1;3;0.0;24981
303479;all;all;1;3;0.0;30781
321020;all;none;1;3;0.0;32100
242049;all;none;1;3;0.0;24984
242081;all;all;1;0;0.0;24987
242572;all;all;1;0;0.0;25065
242882;none;all;1;0;0.0;25106
250765;all;all;1;0;0.0;26065
251127;all;all;1;0;0.0;26069
251495;all;all;1;0;0.0;26078
279438;all;none;1;0;0.0;28827
290856;all;none;1;0;0.0;29878
309199;all;all;1;0;0.0;31469
317643;all;all;1;0;0.0;31866
242098;none;all;1;1;0.0;24989
244218;none;all;1;1;0.0;25265
247244;all;all;1;1;0.0;25906
250791;all;all;1;1;0.0;26065
250833;none;all;1;1;0.0;26065
261262;all;all;1;1;0.0;27108
262693;all;all;1;1;0.0;27265
269218;all;none;1;1;0.0;27717
269219;all;all;1;1;0.0;27717
280823;all;none;1;1;0.0;28877
294739;all;all;1;1;0.0;30269
315699;all;all;1;1;0.0;31746
316381;all;all;1;1;0.0;31826
321320;none;all;1;1;0.0;32148
242155;all;none;1;2;0.0;25000
320936;none;all;1;2;0.0;32080
242174;all;all;1;0;0.0;25002
242184;all;all;1;0;0.0;25002
300173;all;all;1;0;0.0;30480
242216;all;none;1;1;0.0;25005
243232;all;all;1;1;0.0;25165
246671;all;all;1;1;0.0;25845
255428;all;all;1;1;0.0;26407
255441;all;all;1;1;0.0;26407
275380;all;all;1;1;0.0;28658
291384;all;all;1;1;0.0;29929
291792;all;all;1;1;0.0;29977
242222;all;none;1;0;0.0;25006
245358;none;all;1;0;0.0;25489
245906;all;all;1;0;0.0;25608
249956;all;all;1;0;0.0;26049
249984;none;all;1;0;0.0;26049
250148;all;all;1;0;0.0;26057
251787;all;all;1;0;0.0;26085
257626;all;all;1;0;0.0;26768
258218;none;all;1;0;0.0;26859
259363;all;all;1;0;0.0;27006
265252;all;all;1;0;0.0;27565
265289;all;all;1;0;0.0;27568
273737;all;all;1;0;0.0;28299
278019;all;all;1;0;0.0;28805
278094;all;all;1;0;0.0;28806
278247;all;all;1;0;0.0;28808
278632;all;all;1;0;0.0;28819
282530;none;none;1;0;0.0;29087
283441;all;all;1;0;0.0;29125
286070;none;all;1;0;0.0;29406
296218;all;all;1;0;0.0;30406
303264;all;all;1;0;0.0;30765
304102;all;all;1;0;0.0;30845
304111;none;all;1;0;0.0;30847
306219;all;all;1;0;0.0;31126
306363;all;all;1;0;0.0;31165
307022;all;all;1;0;0.0;31325
311552;all;all;1;0;0.0;31568
311598;all;all;1;0;0.0;31568
316265;all;all;1;0;0.0;31808
324557;all;all;1;0;0.0;32527
324703;none;all;1;0;0.0;32537
242282;none;none;1;2;0.0;25021
242287;none;none;1;2;0.0;25022
242304;all;all;1;0;0.0;25023
242317;all;all;1;0;0.0;25024
284906;all;all;1;0;0.0;29193
324798;all;all;1;0;0.0;32541
242324;all;all;1;1;0.0;25025
246342;all;all;1;1;0.0;25785
250761;all;all;1;1;0.0;26065
268878;all;all;1;1;0.0;27708
271404;all;all;1;1;0.0;27986
312992;all;all;1;1;0.0;31585
312997;all;all;1;1;0.0;31585
242348;all;all;1;3;0.0;25029
242349;all;none;1;0;0.0;25029
250986;all;all;1;0;0.0;26067
257018;all;all;1;0;0.0;26625
257370;all;all;1;0;0.0;26709
261231;all;all;1;0;0.0;27107
313236;all;none;1;0;0.0;31588
323928;none;all;1;0;0.0;32479
324135;none;none;1;0;0.0;32507
242398;all;all;1;0;0.0;25041
249027;all;all;1;0;0.0;26041
258386;all;all;1;0;0.0;26881
260118;all;all;1;0;0.0;27080
263465;all;all;1;0;0.0;27324
267269;all;all;1;0;0.0;27682
285100;none;all;1;0;0.0;29203
292326;all;none;1;0;0.0;30040
294476;all;all;1;0;0.0;30200
297680;none;none;1;0;0.0;30443
298285;all;all;1;0;0.0;30450
304346;all;all;1;0;0.0;30893
308562;all;all;1;0;0.0;31444
310369;all;all;1;0;0.0;31560
322784;all;all;1;0;0.0;32360
332617;all;all;1;0;0.0;33042
242523;all;all;1;3;0.0;25060
246551;all;all;1;3;0.0;25834
268595;all;all;1;3;0.0;27704
281767;all;all;1;3;0.0;29024
281987;all;all;1;3;0.0;29060
299990;all;all;1;3;0.0;30474
242532;all;all;1;2;0.0;25061
254174;all;all;1;2;0.0;26343
268312;none;all;1;2;0.0;27702
242555;all;all;1;2;0.0;25063
250396;all;all;1;2;0.0;26061
242567;all;all;1;8;0.0;25064
275472;none;all;1;8;0.0;28664
242568;all;all;1;2;0.0;25065
252201;all;all;1;2;0.0;26108
252217;all;all;1;2;0.0;26108
252226;all;all;1;2;0.0;26109
254289;all;all;1;2;0.0;26345
258826;all;all;1;2;0.0;26946
258829;all;all;1;2;0.0;26947
259672;all;none;1;2;0.0;27025
261476;all;all;1;2;0.0;27117
264677;all;all;1;2;0.0;27435
293419;all;all;1;2;0.0;30105
309189;all;all;1;2;0.0;31469
242574;all;all;1;2;0.0;25066
264558;all;none;1;2;0.0;27426
303723;all;none;1;2;0.0;30788
313856;all;all;1;2;0.0;31598
242587;all;all;1;0;0.0;25068
288965;none;none;1;0;0.0;29795
328899;all;all;1;0;0.0;32748
329340;all;all;1;0;0.0;32787
242589;all;all;1;0;0.0;25068
308228;all;all;1;0;0.0;31438
322316;all;all;1;0;0.0;32306
325165;all;none;1;0;0.0;32557
242590;all;all;1;0;0.0;25068
242615;all;all;1;0;0.0;25074
247936;all;none;1;0;0.0;25943
242660;all;all;1;0;0.0;25081
324314;all;all;1;0;0.0;32521
242662;all;all;1;3;0.0;25081
286837;all;all;1;3;0.0;29562
305977;all;none;1;3;0.0;31080
307679;all;all;1;3;0.0;31400
316284;all;all;1;3;0.0;31812
242675;all;all;1;2;0.0;25082
242693;all;all;1;2;0.0;25083
260171;all;none;1;2;0.0;27081
328686;all;all;1;2;0.0;32724
242695;none;all;1;0;0.0;25083
242725;none;all;1;1;0.0;25084
263576;none;none;1;1;0.0;27331
242778;all;all;1;0;0.0;25090
262535;all;all;1;0;0.0;27243
325662;all;none;1;0;0.0;32601
326476;all;all;1;0;0.0;32614
242804;all;all;1;2;0.0;25100
296572;all;none;1;2;0.0;30422
242809;all;all;1;1;0.0;25100
242849;all;all;1;1;0.0;25103
305679;none;none;1;1;0.0;31033
242844;all;all;1;2;0.0;25102
242856;all;all;1;0;0.0;25103
277094;all;all;1;0;0.0;28794
242868;all;all;1;0;0.0;25104
257542;all;all;1;0;0.0;26750
242915;all;all;1;1;0.0;25109
252921;all;all;1;1;0.0;26227
253381;all;all;1;1;0.0;26308
253392;all;all;1;1;0.0;26309
264684;all;all;1;1;0.0;27436
305120;none;none;1;1;0.0;30995
306871;all;all;1;1;0.0;31306
324943;all;all;1;1;0.0;32545
242935;all;none;1;0;0.0;25113
243320;all;all;1;0;0.0;25181
244206;all;all;1;0;0.0;25264
244435;all;all;1;0;0.0;25303
326823;all;all;1;0;0.0;32622
242948;all;all;1;0;0.0;25117
273976;all;all;1;0;0.0;28356
280693;all;all;1;0;0.0;28867
290531;none;all;1;0;0.0;29867
328549;all;all;1;0;0.0;32717
242959;all;all;1;3;0.0;25120
310448;all;all;1;3;0.0;31561
242983;all;all;1;2;0.0;25122
260143;all;all;1;2;0.0;27081
295044;all;all;1;2;0.0;30324
243001;all;all;1;0;0.0;25124
243009;none;all;1;0;0.0;25125
258718;all;none;1;0;0.0;26928
264297;all;none;1;0;0.0;27406
272238;all;all;1;0;0.0;28047
274947;all;all;1;0;0.0;28608
278602;all;all;1;0;0.0;28818
280482;all;none;1;0;0.0;28858
305801;all;all;1;0;0.0;31045
309496;all;all;1;0;0.0;31487
329701;none;all;1;0;0.0;32807
243017;all;all;1;0;0.0;25127
249869;all;all;1;0;0.0;26048
251811;all;all;1;0;0.0;26086
251812;all;all;1;0;0.0;26086
256364;all;none;1;0;0.0;26447
260589;all;all;1;0;0.0;27086
263974;all;none;1;0;0.0;27367
267789;all;all;1;0;0.0;27689
273882;all;all;1;0;0.0;28326
276048;all;all;1;0;0.0;28698
285455;all;all;1;0;0.0;29245
287828;all;all;1;0;0.0;29687
288471;none;all;1;0;0.0;29765
289732;all;all;1;0;0.0;29845
307376;all;all;1;0;0.0;31365
308587;all;all;1;0;0.0;31445
308624;none;all;1;0;0.0;31446
332986;all;none;1;0;0.0;33085
243035;all;all;1;0;0.0;25139
246673;all;none;1;0;0.0;25845
259926;none;all;1;0;0.0;27047
264275;all;all;1;0;0.0;27405
243038;none;none;1;4;0.0;25140
243047;all;all;1;2;0.0;25141
284619;all;all;1;2;0.0;29184
243080;all;all;1;0;0.0;25146
266847;all;all;1;0;0.0;27678
243082;all;all;1;1;0.0;25147
248014;all;all;1;1;0.0;25946
248367;all;all;1;1;0.0;25988
243128;all;all;1;4;0.0;25160
243154;all;all;1;1;0.0;25161
243224;all;none;1;5;0.0;25164
277792;all;all;1;5;0.0;28803
292865;all;all;1;5;0.0;30080
295875;all;none;1;5;0.0;30401
297546;all;all;1;5;0.0;30442
327700;none;none;1;5;0.0;32643
243245;all;all;1;1;0.0;25166
252590;all;all;1;1;0.0;26166
312047;all;all;1;1;0.0;31579
314267;all;none;1;1;0.0;31607
243306;none;all;1;4;0.0;25180
243319;all;all;1;0;0.0;25181
243330;all;all;1;1;0.0;25181
243343;all;all;1;4;0.0;25182
251213;all;all;1;4;0.0;26070
257222;all;all;1;4;0.0;26673
285247;all;all;1;4;0.0;29220
287988;all;all;1;4;0.0;29711
293328;all;none;1;4;0.0;30102
313482;all;none;1;4;0.0;31591
315035;all;all;1;4;0.0;31664
323064;all;all;1;4;0.0;32383
330734;all;all;1;4;0.0;32862
331949;all;all;1;4;0.0;32944
243347;all;all;1;5;0.0;25182
243365;all;all;1;1;0.0;25183
243397;all;all;1;1;0.0;25186
246112;all;all;1;1;0.0;25709
266621;all;all;1;1;0.0;27665
269548;all;all;1;1;0.0;27748
279267;all;all;1;1;0.0;28825
286375;all;all;1;1;0.0;29467
294319;none;all;1;1;0.0;30187
297028;all;all;1;1;0.0;30436
306310;all;all;1;1;0.0;31155
309694;all;all;1;1;0.0;31517
317951;all;all;1;1;0.0;31876
243447;all;all;1;2;0.0;25192
325038;all;all;1;2;0.0;32550
243464;all;all;1;0;0.0;25196
257523;all;all;1;0;0.0;26746
243496;none;all;1;2;0.0;25201
274807;none;all;1;2;0.0;28600
243497;all;all;1;1;0.0;25201
283881;all;all;1;1;0.0;29162
243501;all;all;1;2;0.0;25201
260238;all;all;1;2;0.0;27082
292569;all;all;1;2;0.0;30053
308709;all;all;1;2;0.0;31451
315809;all;all;1;2;0.0;31761
328244;none;all;1;2;0.0;32690
243502;none;all;1;2;0.0;25201
248502;all;all;1;2;0.0;26004
256283;all;all;1;2;0.0;26442
243514;all;all;1;0;0.0;25202
243521;all;all;1;2;0.0;25202
243532;all;all;1;0;0.0;25203
243583;all;all;1;0;0.0;25209
245818;all;all;1;0;0.0;25575
257129;all;all;1;0;0.0;26646
266198;all;all;1;0;0.0;27647
272549;all;all;1;0;0.0;28127
276054;all;all;1;0;0.0;28699
276894;all;all;1;0;0.0;28767
283474;all;all;1;0;0.0;29128
286304;none;all;1;0;0.0;29455
287236;all;all;1;0;0.0;29608
288542;all;none;1;0;0.0;29769
289762;all;all;1;0;0.0;29846
293967;all;all;1;0;0.0;30165
294022;all;none;1;0;0.0;30168
298120;all;all;1;0;0.0;30446
309485;all;all;1;0;0.0;31485
327756;none;none;1;0;0.0;32647
332988;all;none;1;0;0.0;33085
243587;all;all;1;3;0.0;25210
259887;none;all;1;3;0.0;27043
277257;all;none;1;3;0.0;28800
332772;none;all;1;3;0.0;33080
243588;all;all;1;0;0.0;25210
285658;all;all;1;0;0.0;29320
320161;none;all;1;0;0.0;31960
243646;all;all;1;0;0.0;25223
243726;all;all;1;0;0.0;25235
283033;all;all;1;0;0.0;29106
243731;all;all;1;1;0.0;25237
244275;all;all;1;1;0.0;25268
279327;all;none;1;1;0.0;28826
313001;all;all;1;1;0.0;31585
243739;all;all;1;0;0.0;25240
246208;all;none;1;0;0.0;25761
248950;all;all;1;0;0.0;26041
255207;all;all;1;0;0.0;26403
267826;all;all;1;0;0.0;27690
278376;all;all;1;0;0.0;28811
293221;all;all;1;0;0.0;30094
301390;all;all;1;0;0.0;30604
305400;all;all;1;0;0.0;31013
316663;all;all;1;0;0.0;31842
317082;all;all;1;0;0.0;31850
325268;none;all;1;0;0.0;32564
329606;none;none;1;0;0.0;32803
243781;all;all;1;0;0.0;25241
270522;all;all;1;0;0.0;27881
243843;all;all;1;2;0.0;25242
243846;all;all;1;2;0.0;25242
243847;all;all;1;2;0.0;25242
243853;all;all;1;2;0.0;25242
245765;all;all;1;2;0.0;25560
267261;all;all;1;2;0.0;27682
302613;all;all;1;2;0.0;30722
325546;all;all;1;2;0.0;32600
243862;all;all;1;0;0.0;25243
248818;all;all;1;0;0.0;26040
297505;all;all;1;0;0.0;30442
297746;all;all;1;0;0.0;30443
306047;none;all;1;0;0.0;31090
309850;all;all;1;0;0.0;31524
310418;none;all;1;0;0.0;31561
316486;all;all;1;0;0.0;31840
316489;all;all;1;0;0.0;31840
243901;all;all;1;3;0.0;25244
243918;all;all;1;2;0.0;25244
302581;all;all;1;2;0.0;30721
243919;all;all;1;1;0.0;25244
245016;all;all;1;1;0.0;25441
275228;all;all;1;1;0.0;28642
275665;all;none;1;1;0.0;28681
277206;all;all;1;1;0.0;28800
314190;all;all;1;1;0.0;31604
243985;none;all;1;2;0.0;25247
256342;all;all;1;2;0.0;26445
262271;all;all;1;2;0.0;27206
264291;all;all;1;2;0.0;27406
275960;all;all;1;2;0.0;28689
305339;all;all;1;2;0.0;31007
319060;none;all;1;2;0.0;31927
330449;all;all;1;2;0.0;32845
243987;all;all;1;0;0.0;25247
252605;all;all;1;0;0.0;26168
258734;all;all;1;0;0.0;26929
264385;all;none;1;0;0.0;27416
275327;all;all;1;0;0.0;28648
278576;all;all;1;0;0.0;28816
280408;all;none;1;0;0.0;28849
281393;all;all;1;0;0.0;28969
284128;all;all;1;0;0.0;29166
284144;all;all;1;0;0.0;29167
289851;none;all;1;0;0.0;29849
294664;none;none;1;0;0.0;30248
298046;none;all;1;0;0.0;30445
302266;all;all;1;0;0.0;30695
304605;all;all;1;0;0.0;30928
311492;none;all;1;0;0.0;31567
317020;all;all;1;0;0.0;31847
319278;all;all;1;0;0.0;31935
324542;all;all;1;0;0.0;32526
244000;all;all;1;0;0.0;25248
258716;all;all;1;0;0.0;26927
259428;all;all;1;0;0.0;27009
272406;all;none;1;0;0.0;28096
272772;all;none;1;0;0.0;28169
283458;all;all;1;0;0.0;29127
309864;all;all;1;0;0.0;31526
326193;all;none;1;0;0.0;32606
244015;all;all;1;1;0.0;25249
322530;all;all;1;1;0.0;32329
244033;all;all;1;2;0.0;25251
244055;all;all;1;2;0.0;25254
260295;none;all;1;2;0.0;27082
244066;all;none;1;1;0.0;25258
249794;all;all;1;1;0.0;26047
244075;all;all;1;2;0.0;25260
244088;all;all;1;2;0.0;25260
244108;all;all;1;4;0.0;25261
244162;all;all;1;0;0.0;25263
244166;all;all;1;0;0.0;25263
258336;all;all;1;0;0.0;26871
244181;all;all;1;0;0.0;25264
244192;all;none;1;0;0.0;25264
244228;all;all;1;0;0.0;25266
246925;all;all;1;0;0.0;25879
262067;all;all;1;0;0.0;27185
265864;all;all;1;0;0.0;27639
268837;all;none;1;0;0.0;27708
279443;all;all;1;0;0.0;28827
300078;all;none;1;0;0.0;30476
303689;all;all;1;0;0.0;30786
313220;all;all;1;0;0.0;31588
321078;all;all;1;0;0.0;32108
325158;none;none;1;0;0.0;32557
244277;all;all;1;0;0.0;25269
255910;all;all;1;0;0.0;26425
260009;all;all;1;0;0.0;27068
263784;all;all;1;0;0.0;27346
302478;all;all;1;0;0.0;30709
319838;all;all;1;0;0.0;31948
320550;all;none;1;0;0.0;31988
321879;all;all;1;0;0.0;32236
244326;all;all;1;0;0.0;25273
282014;all;all;1;0;0.0;29063
282805;all;all;1;0;0.0;29101
244382;all;all;1;4;0.0;25282
316457;all;all;1;4;0.0;31840
323947;none;none;1;4;0.0;32480
244391;all;all;1;1;0.0;25283
264380;all;none;1;1;0.0;27414
264881;all;all;1;1;0.0;27491
305790;all;all;1;1;0.0;31044
321935;all;all;1;1;0.0;32243
329120;all;all;1;1;0.0;32764
244417;all;none;1;2;0.0;25293
244427;all;all;1;0;0.0;25301
252076;all;all;1;0;0.0;26103
244436;none;all;1;2;0.0;25303
298814;all;all;1;2;0.0;30461
244485;none;all;1;2;0.0;25321
244499;all;all;1;1;0.0;25322
269311;all;none;1;1;0.0;27721
277556;all;all;1;1;0.0;28802
282271;all;all;1;1;0.0;29082
303886;all;all;1;1;0.0;30800
244506;all;all;1;4;0.0;25323
244557;none;all;1;0;0.0;25333
303904;all;all;1;0;0.0;30802
244562;all;none;1;0;0.0;25336
278066;all;all;1;0;0.0;28806
244580;all;none;1;2;0.0;25341
248156;all;all;1;2;0.0;25953
252514;all;none;1;2;0.0;26153
262651;none;all;1;2;0.0;27261
288166;none;none;1;2;0.0;29744
244591;all;all;1;2;0.0;25343
244600;none;all;1;1;0.0;25344
244603;none;all;1;1;0.0;25344
322015;all;all;1;1;0.0;32260
322636;all;all;1;1;0.0;32343
244619;none;none;1;1;0.0;25348
248108;all;all;1;1;0.0;25949
